"Year";"Site";"Country";"Vehicle";"Family";"Remarks";"Success"
"2011";"Xi LC-3";"China";"CZ-3A";"Long March";"";"True"
"2011";"Ba LC-81/24";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2011";"Ta YLP-1";"Japan";"H-2A-202";"";"";"True"
"2011";"Ko ELS";"Europe";"Soyuz-ST-A Fregat";"R-7";"version 1st flight";"True"
"2011";"Xi LC-2";"China";"CZ-3B/G2";"Long March";"";"True"
"2011";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-FG";"R-7";"";"True"
"2011";"TY LC-9";"China";"CZ-4B";"Long March";"";"True"
"2011";"Pl LC-43/4";"USSR/Russia";"Soyuz-2-1b Fregat";"R-7";"failed";"False"
"2011";"Ba LC-31/6";"USSR/Russia";"Soyuz-2-1a Fregat";"R-7";"";"True"
"2012";"TY LC-9";"China";"CZ-4B";"Long March";"";"True"
"2012";"Xi LC-3";"China";"CZ-3A";"Long March";"";"True"
"2012";"CC SLC 37B";"USA";"Delta-4M+(5,4)";"";"";"True"
"2012";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"2012";"Sem";"Iran";"Safir-1B";"";"version 1st flight";"True"
"2012";"Ko ELV";"Europe";"Vega";"";"version 1st flight";"True"
"2012";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2012";"Xi LC-2";"China";"CZ-3C";"Long March";"";"True"
"2012";"CC SLC 41";"USA";"Atlas-5(551)¹";"Atlas";"";"True"
"2012";"Ko ELA-3";"Europe";"Ariane-5ES";"Ariane";"";"True"
"2012";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2012";"Ba LC-81/24";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"2012";"Xi LC-2";"China";"CZ-3B/G2";"Long March";"";"True"
"2012";"Va SLC 6";"USA";"Delta-4M+(5,2)";"";"version 1st flight";"True"
"2012";"So LP-1";"North Korea";"Unha-3";"";"version 1st flight";"True"
"2012";"Ba LC-31/6";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"2012";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2012";"Sr FLP";"India";"PSLV-XL";"";"";"True"
"2012";"Xi LC-2";"China";"CZ-3B/G1";"Long March";"version 1st flight";"True"
"2012";"CC SLC 41";"USA";"Atlas-5(531)¹";"Atlas";"";"True"
"2012";"Jq LC-43/94";"China";"CZ-2D (2)";"Long March";"";"True"
"2012";"TY LC-9";"China";"CZ-4B";"Long March";"";"True"
"2012";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-FG";"R-7";"";"True"
"2012";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2012";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"2012";"Ta YLP-2";"Japan";"H-2A-202";"";"";"True"
"2012";"Ba LC-81/24";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2012";"CC SLC 40";"USA";"Falcon-9 v1.0";"Falcon";"";"True"
"2012";"Sem";"Iran";"Safir-1B";"";"failed / date not yet confirmed";"False"
"2012";"Xi LC-2";"China";"CZ-3B/G3";"Long March";"";"True"
"2012";"TY LC-9";"China";"CZ-4C";"Long March";"";"True"
"2012";"SL";"USSR/Russia";"Zenit-3SL (2)";"";"";"True"
"2012";"Kw RW06/24";"USA";"Pegasus-XL [L-1011]";"";"";"True"
"2012";"Jq LC-43/91";"China";"CZ-2F/G";"Long March";"";"True"
"2012";"CC SLC 41";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2012";"CC SLC 37B";"USA";"Delta-4H (upg.)";"";"version 1st flight";"True"
"2012";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2012";"Ba LC-81/24";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2012";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-FG";"R-7";"";"True"
"2012";"Ta YLP-2";"Japan";"H-2B-304";"";"";"True"
"2012";"Ba LC-31/6";"USSR/Russia";"Soyuz-FG Fregat";"R-7";"";"True"
"2012";"Xi LC-2";"China";"CZ-3C";"Long March";"";"True"
"2012";"Pl LC-133/3";"USSR/Russia";"Rokot-KM";"";"";"True"
"2012";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"2012";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2012";"Ba LC-81/24";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"partial failure";"False"
"2012";"SL";"USSR/Russia";"Zenit-3SL (2)";"";"";"True"
"2012";"CC SLC 41";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2012";"Sr FLP";"India";"PSLV-CA";"";"";"True"
"2012";"Va SLC 3E";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2012";"Ba LC-31/6";"USSR/Russia";"Soyuz-2-1a Fregat";"R-7";"";"True"
"2012";"Xi LC-2";"China";"CZ-3B/G1";"Long March";"";"True"
"2012";"Sem";"Iran";"Safir-1B";"";"failed / between 22.09.2012 and 25.10.2012";"False"
"2012";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2012";"Jq LC-43/94";"China";"CZ-2D (2)";"Long March";"";"True"
"2012";"CC SLC 37B";"USA";"Delta-4M+(4,2)";"";"";"True"
"2012";"CC SLC 40";"USA";"Falcon-9 v1.0";"Falcon";"partial failure";"False"
"2012";"Ko ELS";"Europe";"Soyuz-ST-B Fregat-MT";"R-7";"";"True"
"2012";"TY LC-9";"China";"CZ-2C (3) SMA";"Long March";"";"True"
"2012";"Ba LC-81/24";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2012";"Ba LC-31/6";"USSR/Russia";"Soyuz-FG";"R-7";"";"True"
"2012";"Xi LC-2";"China";"CZ-3C";"Long March";"";"True"
"2012";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"2012";"Ba LC-81/24";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2012";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2012";"Pl LC-43/4";"USSR/Russia";"Soyuz-2-1a Fregat";"R-7";"";"True"
"2012";"TY LC-9";"China";"CZ-2C (3)";"Long March";"";"True"
"2012";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2012";"Jq LC-43/94";"China";"CZ-4C";"Long March";"";"True"
"2012";"Xi LC-2";"China";"CZ-3B/G2";"Long March";"";"True"
"2012";"Ko ELS";"Europe";"Soyuz-ST-A Fregat";"R-7";"";"True"
"2012";"SL";"USSR/Russia";"Zenit-3SL (2)";"";"";"True"
"2012";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"partial failure";"False"
"2012";"CC SLC 41";"USA";"Atlas-5(501)";"Atlas";"";"True"
"2012";"So LP-1";"North Korea";"Unha-3";"";"";"True"
"2012";"Jq LC-43/94";"China";"CZ-2D (2)";"Long March";"";"True"
"2012";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-FG";"R-7";"";"True"
"2012";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2013";"Pl LC-133/3";"USSR/Russia";"Rokot-KM";"";"partial failure";"False"
"2013";"Ta YLP-1";"Japan";"H-2A-202";"";"";"True"
"2013";"Na LP-1";"South Korea";"Naro-1 (KSLV-1)";"";"";"True"
"2013";"CC SLC 41";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2013";"SL";"USSR/Russia";"Zenit-3SL (2)";"";"failed";"False"
"2013";"Ba LC-31/6";"USSR/Russia";"Soyuz-2-1a Fregat";"R-7";"";"True"
"2013";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2013";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"2013";"Va SLC 3E";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2013";"Sem";"Iran";"Safir-1B";"";"prelaunch failure ? / on 17.02. or 18.02.2013";"False"
"2013";"Sr FLP";"India";"PSLV-CA";"";"";"True"
"2013";"CC SLC 40";"USA";"Falcon-9 v1.0";"Falcon";"";"True"
"2013";"CC SLC 41";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2013";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2013";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-FG";"R-7";"";"True"
"2013";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2013";"Ba LC-31/6";"USSR/Russia";"Soyuz-2-1a";"R-7";"";"True"
"2013";"WI LA-0A";"USA";"Antares-110";"";"version first flight";"True"
"2013";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"2013";"Jq LC-43/94";"China";"CZ-2D (2)";"Long March";"";"True"
"2013";"Pl LC-43/4";"USSR/Russia";"Soyuz-2-1b Fregat";"R-7";"";"True"
"2013";"Xi LC-2";"China";"CZ-3B/G2";"Long March";"";"True"
"2013";"Ko ELV";"Europe";"Vega";"";"";"True"
"2013";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2013";"CC SLC 41";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2013";"CC SLC 37B";"USA";"Delta-4M+(5,4)";"";"";"True"
"2013";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-FG";"R-7";"";"True"
"2013";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2013";"Ko ELA-3";"Europe";"Ariane-5ES";"Ariane";"";"True"
"2013";"Pl LC-43/4";"USSR/Russia";"Soyuz-2-1b";"R-7";"";"True"
"2013";"Jq LC-43/91";"China";"CZ-2F/G";"Long March";"";"True"
"2013";"Ba LC-31/6";"USSR/Russia";"Soyuz-2-1b";"R-7";"";"True"
"2013";"Ko ELS";"Europe";"Soyuz-ST-B Fregat-MT";"R-7";"";"True"
"2013";"Ba LC-175/59";"USSR/Russia";"Strela";"";"";"True"
"2013";"Va RW30/12";"USA";"Pegasus-XL [L-1011]";"";"";"True"
"2013";"Sr FLP";"India";"PSLV-XL";"";"";"True"
"2013";"Ba LC-81/24";"USSR/Russia";"Proton-M Blok-DM-03";"Proton";"failed";"False"
"2013";"Jq LC-43/94";"China";"CZ-2C (3)";"Long March";"";"True"
"2013";"CC SLC 41";"USA";"Atlas-5(551)¹";"Atlas";"";"True"
"2013";"TY LC-9";"China";"CZ-4C";"Long March";"";"True"
"2013";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2013";"Ba LC-31/6";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"2013";"Ta YLP-2";"Japan";"H-2B-304";"";"";"True"
"2013";"CC SLC 37B";"USA";"Delta-4M+(5,4)";"";"";"True"
"2013";"Do LC-370/13";"USSR/Russia";"Dnepr";"";"";"True"
"2013";"Va SLC 6";"USA";"Delta-4H";"";"";"True"
"2013";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2013";"Ba LC-45/1";"USSR/Russia";"Zenit-3SLB";"";"";"True"
"2013";"Jq LC-43/94";"China";"CZ-4C";"Long March";"";"True"
"2013";"WI LA-0B";"USA";"Minotaur-5 (1)";"";"version first flight";"True"
"2013";"Pl LC-133/3";"USSR/Russia";"Rokot-KM";"";"";"True"
"2013";"Ka LP-M";"Japan";"Epsilon CLPS";"";"version first flight";"True"
"2013";"CC SLC 41";"USA";"Atlas-5(531)¹";"Atlas";"";"True"
"2013";"WI LA-0A";"USA";"Antares-110";"";"";"True"
"2013";"TY LC-9";"China";"CZ-4C";"Long March";"";"True"
"2013";"Jq LP-43/95A";"China";"Kuaizhou-1";"";"version first flight";"True"
"2013";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-FG";"R-7";"";"True"
"2013";"Va SLC 4E";"USA";"Falcon-9 v1.1(ex)";"Falcon";"version first flight";"True"
"2013";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2013";"Jq LC-43/94";"China";"CZ-4B";"Long March";"";"True"
"2013";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2013";"TY LC-9";"China";"CZ-2C (3)";"Long March";"";"True"
"2013";"Sr FLP";"India";"PSLV-XL";"";"";"True"
"2013";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-FG";"R-7";"";"True"
"2013";"Ba LC-81/24";"USSR/Russia";"Proton-M Briz-M (Ph.1 mod. 2)";"Proton";"";"True"
"2013";"CC SLC 41";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2013";"WI LA-0B";"USA";"Minotaur-1";"";"";"True"
"2013";"TY LC-9";"China";"CZ-4C";"Long March";"";"True"
"2013";"Do LC-370/13";"USSR/Russia";"Dnepr";"";"";"True"
"2013";"Pl LC-133/3";"USSR/Russia";"Rokot-KM";"";"mission successful, but failed deorbit burn";"False"
"2013";"Jq LC-43/94";"China";"CZ-2D (2)";"Long March";"";"True"
"2013";"Ba LC-31/6";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"2013";"Xi LC-2";"China";"CZ-3B/G2";"Long March";"";"True"
"2013";"CC SLC 40";"USA";"Falcon-9 v1.1(ex)";"Falcon";"";"True"
"2013";"Va SLC 3E";"USA";"Atlas-5(501)";"Atlas";"";"True"
"2013";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2013";"TY LC-9";"China";"CZ-4B";"Long March";"launch failure";"False"
"2013";"Ko ELS";"Europe";"Soyuz-ST-B Fregat-MT";"R-7";"";"True"
"2013";"Xi LC-2";"China";"CZ-3B/G2";"Long March";"";"True"
"2013";"Pl LC-133/3";"USSR/Russia";"Rokot-KM";"";"";"True"
"2013";"Ba LC-81/24";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2013";"Pl LC-43/4";"USSR/Russia";"Soyuz-2-1v Volga";"R-7";"version first flight";"True"
"2014";"Sr SLP";"India";"GSLV Mk.2(1)";"";"";"True"
"2014";"CC SLC 40";"USA";"Falcon-9 v1.1(ex)";"Falcon";"";"True"
"2014";"WI LA-0A";"USA";"Antares-120";"";"version 1st flight";"True"
"2014";"CC SLC 41";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2014";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"2014";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2014";"Ba LC-81/24";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2014";"CC SLC 37B";"USA";"Delta-4M+(4,2)";"";"";"True"
"2014";"Ta YLP-1";"Japan";"H-2A-202";"";"";"True"
"2014";"Ba LC-81/24";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2014";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2014";"Pl LC-43/4";"USSR/Russia";"Soyuz-2-1b Fregat";"R-7";"";"True"
"2014";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-FG";"R-7";"";"True"
"2014";"Jq LC-43/94";"China";"CZ-2C (3)";"Long March";"";"True"
"2014";"Va SLC 3E";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2014";"Ko ELS";"Europe";"Soyuz-ST-A Fregat-M";"R-7";"version 1st flight";"True"
"2014";"Sr FLP";"India";"PSLV-XL";"";"";"True"
"2014";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"2014";"Pa";"Israel";"Shavit-2";"";"";"True"
"2014";"CC SLC 41";"USA";"Atlas-5(541)¹";"Atlas";"";"True"
"2014";"Ba LC-31/6";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"2014";"CC SLC 40";"USA";"Falcon-9 v1.1";"Falcon";"version 1st flight, sprites not deployed";"True"
"2014";"Ba LC-81/24";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2014";"Ko ELV";"Europe";"Vega";"";"";"True"
"2014";"Pl LC-43/4";"USSR/Russia";"Soyuz-2-1a";"R-7";"";"True"
"2014";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"failure";"False"
"2014";"CC SLC 37B";"USA";"Delta-4M+(4,2)";"";"";"True"
"2014";"CC SLC 41";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2014";"Pl LC-133/3";"USSR/Russia";"Rokot-KM";"";"";"True"
"2014";"Ta YLP-1";"Japan";"H-2A-202";"";"";"True"
"2014";"SL";"USSR/Russia";"Zenit-3SL (2)";"";"";"True"
"2014";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-FG";"R-7";"";"True"
"2014";"Pl LC-43/4";"USSR/Russia";"Soyuz-2-1b Fregat";"R-7";"";"True"
"2014";"Do LC-370/13";"USSR/Russia";"Dnepr";"";"brite-montreal failed to deploy";"False"
"2014";"Sr FLP";"India";"PSLV-CA";"";"";"True"
"2014";"Va SLC 2W";"USA";"Delta-7320-10C";"";"";"True"
"2014";"Pl LC-133/3";"USSR/Russia";"Rokot-KM";"";"";"True"
"2014";"Ba LC-31/6";"USSR/Russia";"Soyuz-2-1b Fregat";"R-7";"";"True"
"2014";"Ko ELS";"Europe";"Soyuz-ST-B Fregat-MT";"R-7";"";"True"
"2014";"WI LA-0A";"USA";"Antares-120";"";"";"True"
"2014";"CC SLC 40";"USA";"Falcon-9 v1.1";"Falcon";"";"True"
"2014";"Ba LC-31/6";"USSR/Russia";"Soyuz-2-1a";"R-7";"";"True"
"2014";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"2014";"CC SLC 37B";"USA";"Delta-4M+(4,2)";"";"";"True"
"2014";"Ko ELA-3";"Europe";"Ariane-5ES";"Ariane";"";"True"
"2014";"CC SLC 41";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2014";"CC SLC 40";"USA";"Falcon-9 v1.1(ex)";"Falcon";"";"True"
"2014";"Jq LC-43/94";"China";"CZ-4C";"Long March";"";"True"
"2014";"Va SLC 3E";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2014";"TY LC-9";"China";"CZ-4B";"Long March";"";"True"
"2014";"Ko ELS";"Europe";"Soyuz-ST-B Fregat-MT";"R-7";"partial failure";"False"
"2014";"Jq LC-43/94";"China";"CZ-2D (2)";"Long March";"";"True"
"2014";"CC SLC 40";"USA";"Falcon-9 v1.1(ex)";"Falcon";"";"True"
"2014";"TY LC-9";"China";"CZ-4B";"Long March";"";"True"
"2014";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2014";"CC SLC 41";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2014";"CC SLC 40";"USA";"Falcon-9 v1.1(ex)";"Falcon";"";"True"
"2014";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-FG";"R-7";"";"True"
"2014";"Ba LC-81/24";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2014";"Jq LC-43/94";"China";"CZ-2C (3)";"Long March";"";"True"
"2014";"Ta YLP-1";"Japan";"H-2A-202";"";"";"True"
"2014";"Sr FLP";"India";"PSLV-XL";"";"";"True"
"2014";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2014";"TY LC-9";"China";"CZ-4C";"Long March";"";"True"
"2014";"Ba LC-81/24";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"partial failure";"False"
"2014";"Xi LC-2";"China";"CZ-3C/G2";"Long March";"version 1st flight";"True"
"2014";"Jq LC-43/94";"China";"CZ-2C (3)";"Long March";"";"True"
"2014";"WI LA-0A";"USA";"Antares-130";"";"version 1st flight / failed";"False"
"2014";"Ba LC-31/6";"USSR/Russia";"Soyuz-2-1a";"R-7";"";"True"
"2014";"CC SLC 41";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2014";"Pl LC-43/4";"USSR/Russia";"Soyuz-2-1a Fregat";"R-7";"";"True"
"2014";"Do LC-370/13";"USSR/Russia";"Dnepr";"";"";"True"
"2014";"TY LC-9";"China";"CZ-2C (3)";"Long March";"";"True"
"2014";"Jq LC-43/94";"China";"CZ-2D (2)";"Long March";"";"True"
"2014";"Jq LP-43/95A";"China";"Kuaizhou-1";"";"";"True"
"2014";"Ba LC-31/6";"USSR/Russia";"Soyuz-FG";"R-7";"";"True"
"2014";"Pl LC-43/4";"USSR/Russia";"Soyuz-2-1b Fregat";"R-7";"";"True"
"2014";"Ta YLP-1";"Japan";"H-2A-202";"";"";"True"
"2014";"CC SLC 37B";"USA";"Delta-4H";"";"";"True"
"2014";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2014";"TY LC-9";"China";"CZ-4B";"Long March";"";"True"
"2014";"Jq LC-43/94";"China";"CZ-4C";"Long March";"";"True"
"2014";"Va SLC 3E";"USA";"Atlas-5(541)¹";"Atlas";"";"True"
"2014";"Ba LC-81/24";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2014";"Ko ELS";"Europe";"Soyuz-ST-B Fregat-MT";"R-7";"";"True"
"2014";"Ba LC-175/59";"USSR/Russia";"Strela";"";"";"True"
"2014";"Pl LC-35/1";"USSR/Russia";"Angara-A5 Briz-M";"";"version 1st flight";"True"
"2014";"Pl LC-43/4";"USSR/Russia";"Soyuz-2-1b";"R-7";"";"True"
"2014";"Ba LC-31/6";"USSR/Russia";"Soyuz-2-1b";"R-7";"";"True"
"2014";"TY LC-9";"China";"CZ-4B";"Long March";"";"True"
"2014";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2014";"Xi LC-2";"China";"CZ-3A";"Long March";"";"True"
"2015";"CC SLC 40";"USA";"Falcon-9 v1.1";"Falcon";"";"True"
"2015";"CC SLC 41";"USA";"Atlas-5(551)¹";"Atlas";"";"True"
"2015";"Va SLC 2W";"USA";"Delta-7320-10C";"";"";"True"
"2015";"Ta YLP-1";"Japan";"H-2A-202";"";"";"True"
"2015";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2015";"Sem";"Iran";"Safir-1B";"";"";"True"
"2015";"Ko ELV";"Europe";"Vega";"";"main payload suborbital, avum upper stage reached orbit";"True"
"2015";"CC SLC 40";"USA";"Falcon-9 v1.1";"Falcon";"";"True"
"2015";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"2015";"Pl LC-43/4";"USSR/Russia";"Soyuz-2-1a";"R-7";"";"True"
"2015";"CC SLC 40";"USA";"Falcon-9 v1.1(ex)";"Falcon";"";"True"
"2015";"CC SLC 41";"USA";"Atlas-5(421)¹";"Atlas";"";"True"
"2015";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2015";"CC SLC 37B";"USA";"Delta-4M+(4,2)";"";"";"True"
"2015";"Do LC-370/13";"USSR/Russia";"Dnepr";"";"";"True"
"2015";"Ta YLP-1";"Japan";"H-2A-202";"";"";"True"
"2015";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-FG";"R-7";"";"True"
"2015";"Ko ELS";"Europe";"Soyuz-ST-B Fregat-MT";"R-7";"";"True"
"2015";"Sr SLP";"India";"PSLV-XL";"";"";"True"
"2015";"Xi LC-2";"China";"CZ-3C/G3Z";"Long March";"version 1st flight";"True"
"2015";"Pl LC-133/3";"USSR/Russia";"Rokot-KM";"";"";"True"
"2015";"CC SLC 40";"USA";"Falcon-9 v1.1";"Falcon";"";"True"
"2015";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2015";"CC SLC 40";"USA";"Falcon-9 v1.1(ex)";"Falcon";"";"True"
"2015";"Ba LC-31/6";"USSR/Russia";"Soyuz-2-1a";"R-7";"failure";"False"
"2015";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"failed";"False"
"2015";"CC SLC 41";"USA";"Atlas-5(501)";"Atlas";"";"True"
"2015";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2015";"Pl LC-43/4";"USSR/Russia";"Soyuz-2-1a";"R-7";"";"True"
"2015";"Ko ELV";"Europe";"Vega";"";"";"True"
"2015";"Pl LC-43/4";"USSR/Russia";"Soyuz-2-1b";"R-7";"";"True"
"2015";"TY LC-9";"China";"CZ-4B";"Long March";"";"True"
"2015";"CC SLC 40";"USA";"Falcon-9 v1.1";"Falcon";"failure";"False"
"2015";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"2015";"Sr FLP";"India";"PSLV-XL";"";"";"True"
"2015";"CC SLC 41";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2015";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2015";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-FG";"R-7";"";"True"
"2015";"CC SLC 37B";"USA";"Delta-4M+(5,4) (upg.)";"";"version 1st flight";"True"
"2015";"Xi LC-2";"China";"CZ-3B/G3Z";"Long March";"version 1st flight";"True"
"2015";"Ta YLP-2";"Japan";"H-2B-304";"";"";"True"
"2015";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2015";"TY LC-9";"China";"CZ-4C";"Long March";"";"True"
"2015";"Sr SLP";"India";"GSLV Mk.2(1)";"";"";"True"
"2015";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2015";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-FG";"R-7";"";"True"
"2015";"CC SLC 41";"USA";"Atlas-5(551)¹";"Atlas";"";"True"
"2015";"Ko ELS";"Europe";"Soyuz-ST-B Fregat-MT";"R-7";"";"True"
"2015";"Xi LC-2";"China";"CZ-3B/G2";"Long March";"";"True"
"2015";"Jq LC-43/94";"China";"CZ-2D (2)";"Long March";"";"True"
"2015";"Ba LC-81/24";"USSR/Russia";"Proton-M Blok-DM-03";"Proton";"";"True"
"2015";"TY LC-16";"China";"CZ-6";"Long March";"version 1st flight";"True"
"2015";"Pl LC-133/3";"USSR/Russia";"Rokot-KM";"";"";"True"
"2015";"Jq LP-43/95B";"China";"CZ-11";"Long March";"version 1st flight";"True"
"2015";"Sr FLP";"India";"PSLV-XL";"";"";"True"
"2015";"Xi LC-3";"China";"CZ-3B/G2";"Long March";"";"True"
"2015";"Ko ELA-3";"Europe";"Ariane-5ECA";"Ariane";"";"True"
"2015";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"2015";"CC SLC 41";"USA";"Atlas-5(421)¹";"Atlas";"";"True"
"2015";"Jq LC-43/94";"China";"CZ-2D (2)";"Long March";"";"True"
"2015";"Va SLC 3E";"USA";"Atlas-5(401)";"Atlas";"";"True"
"2015";"Xi LC-2";"China";"CZ-3B/G2";"Long March";"";"True"
"2015";"Ba LC-200/39";"USSR/Russia";"Proton-M Briz-M (Ph.3)";"Proton";"";"True"
"2015";"Jq LC-43/94";"China";"CZ-2D (2)";"Long March";"";"True"
"2015";"CC SLC 41";"USA";"Atlas-5(401)";"Atlas";"";"True"
